Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,City,State,Category,SubCategory,Quantity,Unit_Price,Discount,ShippingMode,Profit_Margin,Sales_Revenue,Profit_Amount,Is_High_Profit
ORD1607,2023-05-13,2023-03-09,CUST86,Consumer,Chennai,Karnataka,Office Supplies,Tables,9,286.5075216882168,0.0,Express,0.2454510995084628,2578.5676951939513,632.9122759423582,False
ORD1608,2023-07-03,2023-03-05,CUST47,Corporate,Mumbai,Delhi,Furniture,Paper,7,66.12110547991064,0.1,First Class,0.2493856867170888,416.5629645234371,103.88484096858366,False
ORD1609,2023-09-09,2023-02-05,CUST76,Consumer,Bangalore,Karnataka,Furniture,Binders,11,498.52534637815,0.1,First Class,0.497268315839333,4935.400929143685,2454.2185080271597,True
ORD1610,2023-01-15,2023-08-30,CUST38,Corporate,Mumbai,Tamil Nadu,Furniture,Paper,1,218.5223800713916,0.05,Standard,0.4979252117215089,207.596261067822,103.36741224478891,False
ORD1611,2023-10-19,2023-10-06,CUST141,Consumer,Bangalore,Telangana,Furniture,Chairs,12,180.63301345661063,0.0,First Class,0.1459145114642449,2167.5961614793277,316.2837349540286,False
ORD1612,2023-08-18,2023-04-07,CUST87,Corporate,Delhi,Tamil Nadu,Office Supplies,Binders,9,358.0028256749698,0.0,Same Day,0.3903875117313389,3222.025431074728,1257.8384907723578,True
ORD1613,2023-01-30,2023-01-08,CUST58,Home Office,Hyderabad,Karnataka,Technology,Paper,2,188.3107091827129,0.2,First Class,0.1206981918676404,301.29713469234065,36.36601937226642,False
ORD1614,2023-11-15,2023-01-30,CUST50,Corporate,Mumbai,Delhi,Furniture,Paper,4,418.3044094640912,0.1,Standard,0.1120768061348754,1505.8958740707283,168.77599993753375,False
ORD1615,2023-12-03,2023-12-20,CUST30,Corporate,Chennai,Delhi,Furniture,Phones,9,232.5926549366084,0.1,Express,0.1421335576979857,1884.000504986528,267.77969447853684,False
ORD1616,2023-01-23,2023-04-18,CUST101,Home Office,Delhi,Telangana,Furniture,Phones,4,362.5836225000631,0.0,First Class,0.4861942628031735,1450.3344900002523,705.1443081836893,False
ORD1617,2023-04-12,2023-10-08,CUST25,Consumer,Bangalore,Tamil Nadu,Technology,Chairs,3,62.65207605652441,0.05,Same Day,0.476345419157879,178.55841676109455,85.05548387623082,False
ORD1618,2023-10-22,2023-08-17,CUST112,Home Office,Mumbai,Maharashtra,Furniture,Laptops,1,424.5984009220048,0.0,Same Day,0.1775711281122722,424.5984009220048,75.39641704638723,False
ORD1619,2023-10-01,2023-05-20,CUST126,Corporate,Bangalore,Tamil Nadu,Technology,Binders,7,370.50181352127385,0.05,Same Day,0.1646689342214846,2463.837059916471,405.71742275184135,False
ORD1620,2023-03-09,2023-03-17,CUST123,Consumer,Bangalore,Karnataka,Office Supplies,Phones,6,113.74122144636318,0.1,Express,0.1962140346063788,614.2025958103612,120.5151693896619,False
ORD1621,2023-03-18,2023-02-14,CUST47,Home Office,Bangalore,Maharashtra,Office Supplies,Binders,10,81.19014477543546,0.2,Same Day,0.3062187976300569,649.5211582034837,198.8955881003527,False
ORD1622,2023-05-16,2023-08-13,CUST118,Consumer,Hyderabad,Delhi,Office Supplies,Chairs,4,164.98325087555597,0.15,Standard,0.3278818528141639,560.9430529768903,183.92304753329645,False
ORD1623,2023-06-26,2023-10-10,CUST39,Consumer,Hyderabad,Telangana,Technology,Phones,6,488.2745871556331,0.1,Standard,0.1886373721757789,2636.682770640419,497.3769091147606,False
ORD1624,2023-08-14,2023-08-24,CUST16,Home Office,Chennai,Telangana,Furniture,Phones,6,135.84747153785872,0.05,Same Day,0.4026491152359781,774.3305877657947,311.7835260640521,False
ORD1625,2023-05-15,2023-07-13,CUST22,Consumer,Mumbai,Delhi,Furniture,Laptops,13,233.5023323838503,0.0,First Class,0.2238212677610603,3035.530320990054,679.4162447711321,False
ORD1626,2023-06-18,2023-01-16,CUST54,Home Office,Delhi,Karnataka,Furniture,Binders,4,24.709910601494794,0.1,Same Day,0.4688525302117642,88.95567816538126,41.70709478454239,False
ORD1627,2023-09-30,2023-12-20,CUST149,Corporate,Delhi,Delhi,Furniture,Binders,14,204.64148948745395,0.2,Standard,0.3626890825826923,2291.984682259484,831.2778217022758,True
ORD1628,2023-01-14,2023-10-19,CUST16,Consumer,Delhi,Karnataka,Furniture,Binders,13,289.9468075622204,0.05,Standard,0.2745404777214447,3580.843073393422,983.0863680149563,True
ORD1629,2023-04-03,2023-04-17,CUST59,Corporate,Bangalore,Maharashtra,Technology,Laptops,6,477.0310601289029,0.0,Standard,0.4159648006811381,2862.186360773417,1190.5687790713866,True
ORD1630,2023-09-18,2023-12-24,CUST31,Corporate,Hyderabad,Delhi,Office Supplies,Phones,10,263.2006620206316,0.15,First Class,0.4271658504186659,2237.2056271753686,955.6578442937911,True
ORD1631,2023-11-23,2023-08-08,CUST32,Consumer,Mumbai,Karnataka,Furniture,Chairs,11,411.362589827067,0.05,First Class,0.2161926422435774,4298.73906369285,929.3557564954393,True
ORD1632,2023-07-06,2023-08-01,CUST9,Home Office,Bangalore,Maharashtra,Office Supplies,Binders,8,278.0925448587613,0.0,First Class,0.2358858175344337,2224.7403588700904,524.7846983539207,False
ORD1633,2023-07-14,2023-10-01,CUST139,Consumer,Hyderabad,Delhi,Technology,Paper,13,29.98465658340387,0.15,Standard,0.4743820614914413,331.3304552466127,157.17722439478587,False
ORD1634,2023-02-09,2023-10-24,CUST10,Home Office,Hyderabad,Telangana,Technology,Laptops,3,164.35405484298929,0.0,Express,0.1658964153453087,493.06216452896786,81.79724563775459,False
ORD1635,2023-06-13,2023-08-28,CUST17,Corporate,Mumbai,Delhi,Furniture,Tables,4,292.0192588372406,0.15,Same Day,0.1168601667851736,992.865480046618,116.02642559348922,False
ORD1636,2023-07-14,2023-02-16,CUST68,Home Office,Mumbai,Tamil Nadu,Technology,Chairs,10,475.7910433062509,0.15,Same Day,0.2816221290438196,4044.223868103132,1138.9429360650356,True
ORD1637,2023-03-30,2023-05-04,CUST48,Consumer,Mumbai,Delhi,Office Supplies,Paper,13,430.97387627810434,0.15,Standard,0.4204839600974516,4762.261332873053,2002.4545042654295,True
ORD1638,2023-04-09,2023-12-05,CUST111,Home Office,Bangalore,Tamil Nadu,Furniture,Binders,12,121.89425094763534,0.0,First Class,0.4086672425242983,1462.7310113716242,597.7702489720197,False
ORD1639,2023-05-18,2023-03-23,CUST123,Corporate,Chennai,Maharashtra,Furniture,Tables,14,117.85381670939012,0.15,Express,0.467812251565133,1402.4604188417422,656.0881662693349,False
ORD1640,2023-01-08,2023-05-16,CUST149,Corporate,Mumbai,Delhi,Office Supplies,Chairs,1,108.57475388581138,0.05,Express,0.3132802657476161,103.1460161915208,32.31361136328755,False
ORD1641,2023-04-28,2023-06-07,CUST101,Home Office,Chennai,Maharashtra,Furniture,Laptops,4,462.02445918822656,0.2,First Class,0.1400258686266133,1478.4782694023252,207.02520391863254,False
ORD1642,2023-03-19,2023-06-10,CUST102,Corporate,Bangalore,Maharashtra,Furniture,Tables,11,427.8064150198432,0.2,Same Day,0.3354755897344064,3764.6964521746204,1262.9637624643083,True
ORD1643,2023-04-30,2023-08-12,CUST65,Corporate,Chennai,Karnataka,Office Supplies,Phones,10,389.6928818039449,0.15,Same Day,0.4113582457412846,3312.389495333531,1362.5787320122604,True
ORD1644,2023-02-13,2023-12-11,CUST51,Consumer,Delhi,Maharashtra,Furniture,Tables,10,202.4402059698715,0.2,Express,0.1373312481079305,1619.521647758972,222.41092922455178,False
ORD1645,2023-11-22,2023-03-29,CUST36,Consumer,Chennai,Maharashtra,Furniture,Paper,12,257.1465451063957,0.2,Express,0.1690629604390359,2468.606833021399,417.34997935063046,False
ORD1646,2023-08-05,2023-02-14,CUST81,Corporate,Mumbai,Delhi,Office Supplies,Chairs,14,237.5225549496249,0.15,First Class,0.1049162644622683,2826.518403900536,296.54775237109715,False
ORD1647,2023-09-05,2023-03-14,CUST127,Corporate,Bangalore,Delhi,Technology,Paper,9,134.1650727040926,0.15,Same Day,0.3374610317787241,1026.3628061863085,346.3574515549383,False
ORD1648,2023-10-16,2023-11-20,CUST88,Consumer,Mumbai,Telangana,Office Supplies,Paper,8,257.46374261289577,0.05,Express,0.4546937567783617,1956.7244438580078,889.710388357848,True
ORD1649,2023-07-01,2023-08-24,CUST104,Home Office,Delhi,Karnataka,Furniture,Binders,11,24.943308447849688,0.1,Same Day,0.3682653264008398,246.9387536337119,90.93898070793549,False
ORD1650,2023-02-01,2023-04-15,CUST15,Home Office,Mumbai,Maharashtra,Office Supplies,Laptops,4,74.58708301375499,0.0,Express,0.4928160350363928,298.34833205501997,147.03084206307608,False
ORD1651,2023-07-16,2023-10-25,CUST96,Home Office,Mumbai,Karnataka,Furniture,Tables,12,444.4289021227837,0.15,First Class,0.1252134609999046,4533.174801652393,567.6145062324522,False
ORD1652,2023-08-03,2023-11-11,CUST123,Home Office,Mumbai,Tamil Nadu,Furniture,Chairs,7,378.3230858453974,0.15,Same Day,0.4612004340605985,2251.0223607801145,1038.172489871902,True
ORD1653,2023-09-30,2023-11-05,CUST1,Home Office,Hyderabad,Maharashtra,Office Supplies,Phones,10,217.20552043895268,0.2,Express,0.4256273149546723,1737.6441635116216,739.5888196621091,True
ORD1654,2023-06-07,2023-12-02,CUST122,Home Office,Delhi,Karnataka,Furniture,Laptops,3,263.4036775190998,0.05,Express,0.2256966081998019,750.7004809294344,169.4305523197334,False
ORD1655,2023-02-16,2023-04-03,CUST126,Home Office,Mumbai,Telangana,Technology,Laptops,9,191.29945412038893,0.2,Express,0.4894106207349007,1377.3560696668003,674.0926890286119,False
ORD1656,2023-04-14,2023-10-03,CUST57,Home Office,Mumbai,Telangana,Furniture,Chairs,10,372.9821349087295,0.15,Express,0.215175099268566,3170.3481467242004,682.1799771872941,False
ORD1657,2023-05-13,2023-06-18,CUST81,Consumer,Mumbai,Maharashtra,Office Supplies,Laptops,4,394.251717823719,0.15,First Class,0.4557218895312874,1340.4558406006445,610.8750685117759,False
ORD1658,2023-08-24,2023-11-04,CUST73,Home Office,Bangalore,Tamil Nadu,Technology,Binders,2,384.009743199548,0.2,Same Day,0.4522994308296758,614.4155891192768,277.8998212515288,False
ORD1659,2023-07-28,2023-09-23,CUST141,Home Office,Hyderabad,Telangana,Technology,Laptops,10,364.07974516888027,0.15,Same Day,0.4030630466411889,3094.677833935482,1247.3502761189907,True
ORD1660,2023-05-10,2023-10-11,CUST70,Home Office,Bangalore,Telangana,Furniture,Binders,5,110.20712595946996,0.1,Standard,0.3253881895251407,495.9320668176148,161.37043734924478,False
ORD1661,2023-12-27,2023-08-28,CUST6,Corporate,Hyderabad,Tamil Nadu,Office Supplies,Tables,2,175.6052898278346,0.0,Same Day,0.1480010998467552,351.2105796556692,51.97955206685547,False
ORD1662,2023-08-10,2023-03-06,CUST84,Consumer,Mumbai,Karnataka,Furniture,Tables,14,240.22426314200072,0.0,Standard,0.3127886937985993,3363.13968398801,1051.9520688168436,True
ORD1663,2023-03-28,2023-07-18,CUST52,Consumer,Delhi,Telangana,Furniture,Paper,10,172.08856579955125,0.0,Express,0.2427185022619738,1720.8856579955125,417.69078947278206,False
ORD1664,2023-02-07,2023-12-26,CUST3,Consumer,Chennai,Delhi,Office Supplies,Binders,6,379.9206980775812,0.1,First Class,0.4168868132621407,2051.5717696189386,855.27321721501,True
ORD1665,2023-02-25,2023-12-09,CUST81,Home Office,Chennai,Telangana,Office Supplies,Phones,11,171.3832268824778,0.15,First Class,0.403251682598738,1602.4331713511674,646.1838725993902,False
ORD1666,2023-03-31,2023-01-16,CUST63,Home Office,Mumbai,Karnataka,Furniture,Tables,10,77.7337225248152,0.2,Express,0.4642450029490421,621.8697801985218,288.6999379421829,False
ORD1667,2023-02-28,2023-03-02,CUST49,Corporate,Bangalore,Karnataka,Technology,Laptops,1,205.52982150366896,0.05,Standard,0.1059320649726831,195.2533304284855,20.683588485083085,False
ORD1668,2023-03-10,2023-02-18,CUST76,Consumer,Delhi,Maharashtra,Furniture,Chairs,14,490.1580720633664,0.15,Express,0.4236412867292184,5832.881057554059,2471.049236560686,True
ORD1669,2023-04-15,2023-09-22,CUST112,Home Office,Hyderabad,Delhi,Technology,Chairs,6,120.68189233745218,0.1,First Class,0.4753848212498676,651.6822186222419,309.7998350114516,False
ORD1670,2023-03-05,2023-10-26,CUST109,Consumer,Mumbai,Karnataka,Furniture,Binders,4,309.95774288218223,0.1,First Class,0.41572017964326,1115.847874375856,463.8804787900807,False
ORD1671,2023-11-24,2023-03-19,CUST65,Corporate,Delhi,Tamil Nadu,Office Supplies,Phones,3,222.15679442145608,0.0,Same Day,0.1520777839481467,666.4703832643683,101.35533895391711,False
ORD1672,2023-01-30,2023-07-04,CUST81,Corporate,Delhi,Delhi,Technology,Paper,2,44.80203814817005,0.15,Standard,0.1325116419363551,76.16346485188907,10.092545783085692,False
ORD1673,2023-07-11,2023-11-03,CUST15,Corporate,Hyderabad,Delhi,Office Supplies,Laptops,7,249.05953693904917,0.0,Same Day,0.1083380959230803,1743.4167585733442,188.87845202422469,False
ORD1674,2023-05-30,2023-09-25,CUST100,Consumer,Delhi,Tamil Nadu,Office Supplies,Binders,9,354.0605210376731,0.05,First Class,0.3514980903312285,3027.2174548721046,1064.0611544049066,True
ORD1675,2023-12-25,2023-07-17,CUST32,Home Office,Bangalore,Telangana,Office Supplies,Chairs,12,261.4777881556312,0.0,First Class,0.3518690607439549,3137.733457867574,1104.0713246847452,True
ORD1676,2023-02-10,2023-08-04,CUST96,Home Office,Bangalore,Tamil Nadu,Office Supplies,Binders,3,437.3319712358247,0.05,Same Day,0.4947654856872849,1246.3961180221004,616.6737806919509,False
ORD1677,2023-05-26,2023-07-05,CUST128,Corporate,Bangalore,Tamil Nadu,Office Supplies,Laptops,6,151.5791381622155,0.1,Same Day,0.2592172696416382,818.5273460759637,212.1764237768276,False
ORD1678,2023-12-20,2023-04-19,CUST146,Home Office,Delhi,Telangana,Furniture,Phones,9,52.26209393894281,0.0,First Class,0.2327625139589987,470.3588454504853,109.4819073299071,False
ORD1679,2023-11-12,2023-07-26,CUST113,Corporate,Bangalore,Telangana,Technology,Phones,2,468.917149712423,0.0,Same Day,0.349769970873757,937.834299424846,328.02627559423865,False
ORD1680,2023-10-26,2023-09-09,CUST83,Consumer,Hyderabad,Telangana,Furniture,Tables,7,195.3162112688273,0.2,Same Day,0.4302434690030375,1093.7707831054329,470.58773601745037,False
ORD1681,2023-04-05,2023-11-15,CUST43,Corporate,Delhi,Telangana,Furniture,Laptops,5,292.4387202122804,0.1,Standard,0.4747095798092008,1315.9742409552616,624.7055789636042,False
ORD1682,2023-03-04,2023-08-21,CUST116,Consumer,Chennai,Telangana,Furniture,Tables,5,398.081531803796,0.2,First Class,0.4212496664716154,1592.326127215184,670.7668500034353,False
ORD1683,2023-09-02,2023-10-05,CUST78,Corporate,Delhi,Tamil Nadu,Office Supplies,Tables,11,168.9136952990345,0.05,Express,0.2706695922463219,1765.1481158749102,477.77192077822536,False
ORD1684,2023-12-06,2023-02-28,CUST58,Home Office,Hyderabad,Maharashtra,Furniture,Tables,7,360.9206237070295,0.05,Standard,0.3539656941248257,2400.122147651746,849.5609019779178,True
ORD1685,2023-07-23,2023-06-18,CUST33,Home Office,Chennai,Maharashtra,Technology,Binders,9,76.35523641073574,0.1,Express,0.4425197306864468,618.4774149269596,273.68845908912795,False
ORD1686,2023-07-28,2023-01-04,CUST14,Corporate,Delhi,Karnataka,Furniture,Chairs,4,152.73393613069757,0.05,Same Day,0.2962438753246957,580.3889572966508,171.93667390521915,False
ORD1687,2023-04-13,2023-04-01,CUST132,Home Office,Bangalore,Maharashtra,Office Supplies,Phones,9,80.90821170689476,0.1,Same Day,0.186674657482157,655.3565148258476,122.33845293381525,False
ORD1688,2023-10-08,2023-09-23,CUST59,Home Office,Mumbai,Maharashtra,Technology,Binders,14,407.5029736166653,0.05,Express,0.1678893758991492,5419.789549101649,909.9250849034071,True
ORD1689,2023-03-10,2023-12-29,CUST83,Home Office,Mumbai,Tamil Nadu,Technology,Chairs,13,119.09812526112484,0.15,Same Day,0.1000630978312226,1316.0342841354293,131.68646732268647,False
ORD1690,2023-04-29,2023-02-06,CUST134,Consumer,Bangalore,Telangana,Technology,Phones,11,361.52774214855305,0.0,Same Day,0.3872951979925138,3976.8051636340833,1540.1975432273134,True
ORD1691,2023-06-05,2023-05-27,CUST121,Home Office,Mumbai,Telangana,Technology,Laptops,10,472.21621465036975,0.15,Standard,0.1444388835383962,4013.837824528143,579.75425407903,False
ORD1692,2023-07-05,2023-10-20,CUST83,Consumer,Mumbai,Tamil Nadu,Furniture,Phones,9,268.60838244374975,0.1,Express,0.1975356398783762,2175.727897794373,429.7838024920457,False
ORD1693,2023-03-30,2023-03-16,CUST27,Corporate,Bangalore,Maharashtra,Office Supplies,Phones,13,274.6143042077369,0.1,Standard,0.2191505326091173,3212.9873592305216,704.1278910417301,False
ORD1694,2023-02-11,2023-07-22,CUST80,Home Office,Bangalore,Tamil Nadu,Technology,Phones,4,235.9064483679279,0.15,Express,0.3241519440547074,802.0819244509548,259.99641510191793,False
ORD1695,2023-08-11,2023-09-25,CUST134,Home Office,Delhi,Karnataka,Technology,Paper,3,169.68617026288496,0.0,Standard,0.2591829109183077,509.05851078865487,131.93926665394233,False
ORD1696,2023-04-16,2023-08-13,CUST13,Home Office,Delhi,Telangana,Office Supplies,Laptops,2,243.0709651532094,0.0,First Class,0.3698695968092648,486.1419303064188,179.8091197545128,False
ORD1697,2023-08-01,2023-03-10,CUST64,Corporate,Bangalore,Delhi,Furniture,Binders,9,305.3756908107121,0.2,First Class,0.122255463731481,2198.7049738371275,268.8036961851718,False
ORD1698,2023-02-26,2023-05-10,CUST147,Consumer,Hyderabad,Karnataka,Technology,Binders,12,493.1358703636231,0.05,Express,0.1495756777057758,5621.748922145303,840.8769049215983,True
ORD1699,2023-06-25,2023-10-14,CUST80,Consumer,Mumbai,Karnataka,Furniture,Chairs,2,469.50463406592985,0.2,First Class,0.2996846014133066,751.2074145054878,225.1252945947977,False
ORD1700,2023-07-14,2023-07-22,CUST123,Home Office,Delhi,Tamil Nadu,Furniture,Binders,6,432.45494956362967,0.0,Standard,0.2347859151387319,2594.729697381778,609.2059865374256,False
ORD1701,2023-01-19,2023-01-02,CUST43,Corporate,Mumbai,Maharashtra,Furniture,Tables,5,445.6739624953806,0.15,Express,0.2183253451005439,1894.1143406053675,413.533167072556,False
ORD1702,2023-05-03,2023-10-05,CUST89,Corporate,Chennai,Telangana,Furniture,Phones,14,239.24609981310104,0.05,First Class,0.1268112316150091,3181.973127514244,403.5099312659437,False
ORD1703,2023-02-19,2023-01-13,CUST148,Corporate,Bangalore,Delhi,Technology,Binders,5,332.14772031695776,0.15,First Class,0.4582876698992005,1411.6278113470703,646.931620427157,False
ORD1704,2023-01-24,2023-09-30,CUST95,Corporate,Hyderabad,Karnataka,Technology,Chairs,4,448.5826942387449,0.2,Express,0.3767274344500203,1435.4646215639839,540.7789041255689,False
ORD1705,2023-12-28,2023-03-15,CUST2,Corporate,Chennai,Delhi,Furniture,Chairs,6,202.545874845763,0.1,First Class,0.1486472627278597,1093.7477241671202,162.58260531226853,False
ORD1706,2023-04-28,2023-12-16,CUST120,Consumer,Chennai,Maharashtra,Furniture,Tables,5,481.2636143892797,0.15,First Class,0.1260183830948562,2045.3703611544386,257.75426574282443,False
ORD1707,2023-10-23,2023-05-15,CUST22,Consumer,Chennai,Maharashtra,Office Supplies,Chairs,11,213.73517041389968,0.2,Express,0.4899490133724972,1880.8694996423174,921.5301556321758,True
ORD1708,2023-04-03,2023-04-30,CUST115,Home Office,Bangalore,Delhi,Office Supplies,Paper,4,304.53050604267565,0.2,First Class,0.3724690201758019,974.4976193365621,362.9701734379409,False
ORD1709,2023-09-06,2023-02-24,CUST57,Home Office,Delhi,Telangana,Office Supplies,Phones,13,357.80430950346226,0.2,First Class,0.2669824284374966,3721.164818836008,993.4856199490146,True
ORD1710,2023-10-05,2023-04-22,CUST72,Corporate,Bangalore,Maharashtra,Technology,Phones,9,475.7900864072098,0.1,First Class,0.380692416302314,3853.899699898399,1467.1503889410842,True
ORD1711,2023-08-06,2023-11-16,CUST7,Home Office,Delhi,Delhi,Office Supplies,Phones,13,129.86197428561036,0.1,First Class,0.4025327145920636,1519.3850991416411,611.6022084682164,False
ORD1712,2023-06-22,2023-12-30,CUST119,Corporate,Chennai,Karnataka,Technology,Laptops,6,375.6041793369347,0.1,Same Day,0.4119848809555118,2028.2625684194472,835.6135127968065,True
ORD1713,2023-05-31,2023-05-15,CUST114,Consumer,Chennai,Delhi,Technology,Binders,11,265.19963721060026,0.05,Express,0.2911509222612231,2771.3362088507724,806.8770931028239,True
ORD1714,2023-05-08,2023-06-13,CUST16,Home Office,Hyderabad,Delhi,Technology,Paper,10,141.59299890411413,0.1,Same Day,0.2719531032499392,1274.3369901370272,346.5598990539517,False
ORD1715,2023-12-06,2023-09-21,CUST83,Consumer,Delhi,Tamil Nadu,Technology,Binders,10,390.53735150023135,0.1,Same Day,0.1044112337075601,3514.8361635020824,366.98838011119983,False
ORD1716,2023-10-31,2023-11-20,CUST72,Corporate,Chennai,Maharashtra,Office Supplies,Paper,13,280.58891728518483,0.1,Standard,0.4706228460567352,3282.8903322366627,1545.0031914493593,True
ORD1717,2023-12-19,2023-08-05,CUST124,Corporate,Mumbai,Telangana,Furniture,Binders,10,333.87717211834115,0.15,Same Day,0.3413231513555772,2837.9559630059,968.6600727015257,True
ORD1718,2023-02-15,2023-05-23,CUST113,Corporate,Hyderabad,Telangana,Furniture,Tables,13,168.2215236031715,0.1,Same Day,0.1812615748759872,1968.1918261571068,356.7575500672824,False
ORD1719,2023-09-24,2023-05-31,CUST12,Consumer,Bangalore,Tamil Nadu,Furniture,Chairs,3,245.82423639552647,0.05,Standard,0.4678413677685746,700.5990737272505,327.7692289099533,False
ORD1720,2023-12-09,2023-09-11,CUST126,Corporate,Hyderabad,Telangana,Office Supplies,Chairs,10,312.50358298415284,0.2,First Class,0.4659727607081185,2500.028663873223,1164.9452583544346,True
ORD1721,2023-03-08,2023-01-02,CUST53,Consumer,Mumbai,Delhi,Furniture,Tables,6,208.40629899222355,0.15,First Class,0.4956736657464383,1062.8721248603401,526.8377223492308,False
ORD1722,2023-01-25,2023-08-15,CUST75,Home Office,Delhi,Tamil Nadu,Office Supplies,Paper,14,107.20254452537364,0.0,Same Day,0.4496226252555916,1500.8356233552308,674.8096530500911,False
ORD1723,2023-09-28,2023-05-10,CUST133,Corporate,Bangalore,Karnataka,Office Supplies,Laptops,1,481.20384123449895,0.1,Standard,0.4991137551280259,433.0834571110491,216.15791056252306,False
ORD1724,2023-07-29,2023-10-17,CUST27,Corporate,Bangalore,Maharashtra,Office Supplies,Paper,5,260.6190946208825,0.2,First Class,0.197874475249309,1042.4763784835302,206.27946635222858,False
ORD1725,2023-11-04,2023-02-03,CUST140,Corporate,Delhi,Maharashtra,Furniture,Chairs,10,369.62098144097325,0.2,Standard,0.4368998340796937,2956.9678515277865,1291.8987637114783,True
ORD1726,2023-02-21,2023-08-03,CUST145,Home Office,Hyderabad,Maharashtra,Furniture,Laptops,6,211.41312484246848,0.15,Express,0.4292113235183058,1078.206936696589,462.7786263261612,False
ORD1727,2023-10-18,2023-06-25,CUST134,Corporate,Chennai,Delhi,Furniture,Binders,11,184.014564372601,0.0,Express,0.1923761436882935,2024.160208098611,389.4001350413045,False
ORD1728,2023-03-15,2023-08-23,CUST97,Consumer,Hyderabad,Karnataka,Technology,Laptops,8,209.51050624889123,0.05,Express,0.1393750196003963,1592.2798474915733,221.92403495345405,False
ORD1729,2023-03-01,2023-01-24,CUST5,Consumer,Mumbai,Tamil Nadu,Office Supplies,Paper,11,210.5063554549684,0.2,Express,0.4917682054710398,1852.455928003722,910.97892742858,True
ORD1730,2023-03-01,2023-07-31,CUST57,Corporate,Chennai,Tamil Nadu,Technology,Tables,9,276.64825681155725,0.2,Same Day,0.2184098206082441,1991.8674490432122,435.04341222092876,False
ORD1731,2023-10-25,2023-07-24,CUST78,Corporate,Hyderabad,Maharashtra,Office Supplies,Binders,11,276.300236290868,0.2,Express,0.4483567161871225,2431.4420793596382,1090.1533863008763,True
ORD1732,2023-08-31,2023-07-24,CUST69,Home Office,Delhi,Karnataka,Furniture,Paper,3,253.6053697826071,0.2,Express,0.1016508618698415,608.6528874782571,61.87009059173249,False
ORD1733,2023-07-10,2023-08-09,CUST118,Home Office,Mumbai,Karnataka,Office Supplies,Binders,2,76.04503460954466,0.15,Standard,0.1084099228878408,129.27655883622592,14.014861774640666,False
ORD1734,2023-05-11,2023-09-04,CUST120,Home Office,Mumbai,Karnataka,Office Supplies,Laptops,13,253.07698446526027,0.0,First Class,0.2863485234785473,3290.0007980483833,942.0868707643967,True
ORD1735,2023-11-17,2023-10-21,CUST59,Corporate,Mumbai,Telangana,Technology,Chairs,4,92.86091120611924,0.2,Standard,0.1954858735740254,297.1549158595816,58.089588313626315,False
ORD1736,2023-05-24,2023-04-09,CUST33,Home Office,Chennai,Telangana,Office Supplies,Paper,8,71.80653528492493,0.05,Same Day,0.3759365133743857,545.7296681654294,205.15970869507203,False
ORD1737,2023-10-26,2023-10-29,CUST62,Home Office,Bangalore,Maharashtra,Furniture,Tables,11,466.9964014971722,0.05,Express,0.3262257302271817,4880.112395645449,1592.0182298601578,True
ORD1738,2023-06-10,2023-07-01,CUST50,Consumer,Chennai,Karnataka,Office Supplies,Laptops,8,306.4255064423751,0.1,First Class,0.1309943189801966,2206.263646385101,289.00800384898156,False
ORD1739,2023-05-18,2023-01-29,CUST112,Home Office,Hyderabad,Karnataka,Office Supplies,Paper,3,333.1501284810463,0.2,First Class,0.1650513185262868,799.5603083545111,131.9684831351965,False
ORD1740,2023-06-18,2023-01-22,CUST19,Consumer,Bangalore,Tamil Nadu,Office Supplies,Tables,4,206.87889846334824,0.2,Express,0.2552197080233657,662.0124750827144,168.95863059843603,False
ORD1741,2023-04-21,2023-05-02,CUST123,Consumer,Hyderabad,Tamil Nadu,Technology,Paper,3,455.4006370382834,0.2,Express,0.1742416255821732,1092.96152889188,190.43939349289857,False
ORD1742,2023-09-30,2023-10-14,CUST47,Home Office,Bangalore,Maharashtra,Office Supplies,Laptops,10,322.5859398940361,0.2,Same Day,0.4168889388975715,2580.6875191522886,1075.8600814856038,True
ORD1743,2023-07-03,2023-09-16,CUST33,Consumer,Chennai,Karnataka,Office Supplies,Paper,2,386.89323606655785,0.2,Same Day,0.266428094221312,619.0291777064926,164.9267640837267,False
ORD1744,2023-03-26,2023-10-15,CUST141,Home Office,Mumbai,Maharashtra,Technology,Binders,4,190.5956098235798,0.05,Express,0.1373727467369997,724.2633173296032,99.49404126241882,False
ORD1745,2023-11-25,2023-07-08,CUST84,Corporate,Delhi,Tamil Nadu,Technology,Laptops,6,480.4058216013715,0.0,Express,0.2937371609088499,2882.434929608229,846.6782527276218,True
ORD1746,2023-05-21,2023-06-10,CUST135,Home Office,Mumbai,Tamil Nadu,Technology,Paper,11,412.0260321775744,0.0,Express,0.1363352724245656,4532.286353953318,617.9104947723669,False
ORD1747,2023-07-18,2023-02-23,CUST79,Corporate,Chennai,Telangana,Technology,Chairs,14,428.4347468771264,0.1,Express,0.1515749221679269,5398.277810651792,818.2435389903922,True
ORD1748,2023-11-27,2023-04-30,CUST14,Consumer,Bangalore,Maharashtra,Furniture,Paper,11,94.3751910386196,0.05,First Class,0.1958439328112821,986.2207463535749,193.145349585962,False
ORD1749,2023-08-16,2023-06-08,CUST147,Corporate,Mumbai,Maharashtra,Furniture,Binders,5,142.77197185689758,0.2,Same Day,0.4438110820989959,571.0878874275903,253.4551332928684,False
